StopId,Code,Name,StopType,Zone,Ward,AddressNo,Street,SupportDisability,Status,Lng,Lat,Search,Routes_Outbound,Routes_Inbound,Total_Routes,Both_Directions,HasSupport
7937,TPTĐ 069,Đường số 52-BTT,Trụ dừng,TP. Thủ Đức - KV1,Phường Bình Trưng Tây,36-38,Bát Nàn,Có,Đang khai thác,106.752553,10.780259,Ds52-BTT 36-38 BN,,99,1,No,True
7938,TPTĐ 070,Ban Bồi thường GPMB Thành phố Thủ Đức,Nhà chờ,TP. Thủ Đức - KV1,Phường Thạnh Mỹ Lợi,Ban BTGPMB TP. Thủ Đức (164),Trương Văn Bang,Có,Đang khai thác,106.753462,10.777947,BBtGTpTD BBTTD( TVB,,99,1,No,True
7939,TPTĐ 071,Chợ Thạnh Mỹ Lợi,Trụ dừng,TP. Thủ Đức - KV1,Phường Thạnh Mỹ Lợi,Cạnh số 33,Phạm Thận Duật,Có,Đang khai thác,106.766906,10.769649,CTML Cs33 PTD,,99,1,No,True
7940,TPTĐ 072,Chợ Thạnh Mỹ Lợi,Nhà chờ,TP. Thủ Đức - KV1,Phường Thạnh Mỹ Lợi,Chợ Thạnh Mỹ Lợi,Phạm Thận Duật,Có,Đang khai thác,106.767532,10.769271,CTML CTML PTD,99,,1,No,True
7942,TPTĐ 074,UBND Phường Thạnh Mỹ Lợi,Trụ dừng,TP. Thủ Đức - KV1,Phường Thạnh Mỹ Lợi,Cạnh chợ tạm Thạnh Mỹ Lợi,Trương Gia Mô,Có,Đang khai thác,106.769751,10.769984,UPTML CctTML TGM,99,,1,No,True
7943,TPTĐ 075,Chung cư Thủ Thiêm Xanh,Nhà chờ,TP. Thủ Đức - KV1,Phường Bình Trưng Đông,Đối diện chung cư Thủ Thiêm Xanh (đối diện 1),Đường 63,Có,Đang khai thác,106.776904,10.789713,CcTTX DdccTTX(d1) D63,,153,1,No,True
7944,TPTĐ 076,Trường tiểu học Nguyễn Văn Trỗi,Nhà chờ,TP. Thủ Đức - KV1,Phường Bình Trưng Đông,Đối diện trường tiểu học Nguyễn Văn Trỗi (đối diện 6),Đường 63,Có,Đang khai thác,106.777131,10.789688,TthNVT DdtthNVT(d6) D63,153,,1,No,True
7945,TPTĐ 077,Chung cư Phố Đông,Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Long B,38,Đường D6,Có,Đang khai thác,106.783916,10.809406,CcPD 38 DD,,29,1,No,True
7946,TPTĐ 078,Chung cư Phố Đông,Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Long B,Đối diện 38,Đường D6,Có,Đang khai thác,106.784414,10.808989,CcPD Dd38 DD,29,,1,No,True
7947,TPTĐ 079,Đường 49,Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Long B,Đối diện 55,Đường D3,Có,Đang khai thác,106.780557,10.807415,D49 Dd55 DD,,29,1,No,True
7948,TPTĐ 080,Đường 49,Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Long B,75 - 77,Đường D3,Có,Đang khai thác,106.780765,10.807704,D49 75-77 DD,29,,1,No,True
7949,TPTĐ 081,Trung cấp nghề Suleco,Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Bình,120 (đối diện trường Trung cấp nghề Suleco),Đại lộ 3,Có,Đang khai thác,106.770724,10.812885,TcnS 120(dtTcnS Dl3,57,,1,No,True
7950,TPTĐ 082,Trung cấp nghề Suleco,Nhà chờ,TP. Thủ Đức - KV2,Phường Phước Bình,Trường Trung cấp nghề Suleco,Đại lộ 3,Có,Đang khai thác,106.770756,10.812697,TcnS TTcnS Dl3,,57,1,No,True
7951,TPTĐ 083,Công viên Phước Bình,Nhà chờ,TP. Thủ Đức - KV2,Phường Phước Bình,giữa Công viên Phước Bình,Đường số 18B,Có,Đang khai thác,106.770137,10.815364,CvPB gCvPB Ds18B,57,,1,No,True
7952,TPTĐ 084,Công viên Phước Bình,Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Bình,đối diện Công viên Phước Bình (đối diện đường số 6C),Đường số 18B,Có,Đang khai thác,106.770087,10.815663,CvPB ddCvPB(dds6C) Ds18B,,57,1,No,True
7955,TPTĐ 087,Chợ Phước Bình,Ô sơn,TP. Thủ Đức - KV2,Phường Phước Bình,Chợ Phước Bình,Đại lộ 2,Có,Đang khai thác,106.771932,10.817384,CPB CPB Dl2,57,,1,No,True
8007,TPTĐ 137,Chung cư Vista Verde,Trụ dừng,TP. Thủ Đức - KV1,Phường Thạnh Mỹ Lợi,Tòa Orchid - Chung cư Vista Verde,Trương Văn Bang,Có,Đang khai thác,106.755838,10.775898,CcVV TO-CcVV TVB,99,,1,No,True
8010,TPTĐ 140,Trụ sở Khu phố Tam Đa,Nhà chờ,TP. Thủ Đức - KV2,Phường Trường Thạnh,đối diện Trụ sở Khu phố Tam Đa,Tam Đa,Có,Đang khai thác,106.835781,10.806509,TsKpTD ddTsKpTD TD,141,,1,No,True
8011,TPTĐ 141,Trụ sở Khu phố Tam Đa,Trụ dừng,TP. Thủ Đức - KV2,Phường Trường Thạnh,Gần Trụ sở Khu phố Tam Đa ,Tam Đa,Có,Đang khai thác,106.835012,10.806661,TsKpTD GTsKpTD TD,,141,1,No,True
8035,TPTĐ 165,Trường THPT Hiệp Bình,Nhà chờ,TP. Thủ Đức - KV3,Phường Hiệp Bình Phước,63,Hiệp Bình,Có,Đang khai thác,106.722248,10.847039,TTHB 63 HB,57,,1,No,True
8082,QBTH 176,Công viên Cầu Sài Gòn,Trụ dừng,Quận Bình Thạnh,Phường 25,Phía trước 681 Điện Biên Phủ,Nguyễn Hữu Cảnh,Có,Chưa khai thác,106.722217,10.799053,CvCSG Pt681DBP NHC,161,161,2,Yes,True
8086,TPTĐ 216,Ga metro An Phú,Nhà chờ,TP. Thủ Đức - KV1,Phường An Phú,Cạnh ga metro An Phú,Song Hành trái Xa Lộ Hà Nội,Có,Đang khai thác,106.741664,10.801914,GmAP CgmAP SHtXLHN,153,,1,No,True
8089,TPTĐ 219,Ga metro Rạch Chiếc,Nhà chờ,TP. Thủ Đức - KV1,Phường An Phú,Cạnh đại lý Phú Mỹ Ford Chi nhánh An Phú (507C Xa Lộ Hà Nội),Song Hành trái Xa Lộ Hà Nội,Có,Đang khai thác,106.755418,10.809318,GmRC CdlPMFCnAP(XLHN SHtXLHN,,99,1,No,True
8091,TPTĐ 221,Ga metro Rạch Chiếc,Nhà chờ,TP. Thủ Đức - KV1,Phường An Phú,Đối diện ga metro Rạch Chiếc,Song hành phải Xa Lộ Hà Nội,Có,Đang khai thác,106.75641,10.808047,GmRC DdgmRC ShpXLHN,99,,1,No,True
8101,Q9 313,Ký túc xá Đại học Sư phạm kỹ thuật,Nhà chờ,TP. Thủ Đức - KV2,Phường Tăng Nhơn Phú A,Cây xanh 132-134,Lê Văn Việt,Có,Đang khai thác,106.796429,10.845888,KtxDhSpkt Cx132-134 LVV,99,141,2,Yes,True
8110,BX 110,Liên Phường,Bến xe,TP. Thủ Đức - KV2,Phường Phú Hữu,Cột điện TC52,Bưng Ông Thoàn,Có,Đang khai thác,106.799941,10.804558,LP CdT BOT,153,153,2,Yes,True
8112,HBC 475,Bệnh Viện Bình Chánh,Trụ dừng,Huyện Bình Chánh,Thị trấn Tân Túc,Bệnh Viện Bình Chánh,1A,Có,Đang khai thác,106.5864,10.69039,BVBC BVBC 1A,84,84,2,Yes,True
8113,HBC 476,TT Y TẾ HUYỆN BÌNH CHÁNH,Trụ dừng,Huyện Bình Chánh,Thị trấn Tân Túc,Bệnh Viện Bình Chánh,Tân Túc,Có,Đang khai thác,106.5848,10.69134,TYTHBC BVBC TT,"73, 84",84,3,Yes,True
8154,TPTĐ 135,Ga An Phú,Nhà chờ,TP. Thủ Đức - KV1,Phường An Phú,159,Võ Nguyên Giáp,Có,Đang khai thác,106.741589,10.801817,GAP 159 VNG,,"6, 153",2,No,True
8187,TPTĐ 263,Verosa Park Khang Điền,Trụ dừng,TP. Thủ Đức - KV2,Phường Phú Hữu,Đối diện cổng Verosa Khang Điền,Liên Phường,Có,Đang khai thác,106.793331,10.804395,VPKD DdcVKD LP,153,,1,No,True
8188,TPTĐ 264,Verosa Park Khang Điền,Trụ dừng,TP. Thủ Đức - KV2,Phường Phú Hữu,Đối diện 532,Liên Phường,Có,Đang khai thác,106.794018,10.80457,VPKD Dd532 LP,,153,1,No,True
8189,TPTĐ 265,Chung Cư The Eastern,Trụ dừng,TP. Thủ Đức - KV2,Phường Phú Hữu,Đối diện Chung cư Eastern (KẾ 606),Liên Phường,Có,Đang khai thác,106.797591,10.804243,CCTE DdCcE(606) LP,153,,1,No,True
8190,TPTĐ 266,Chung Cư The Eastern,Trụ dừng,TP. Thủ Đức - KV2,Phường Phú Hữu,Chung cư Eastern (đối diện 307),Liên Phường,Có,Đang khai thác,106.797739,10.804444,CCTE CcE(d307) LP,,153,1,No,True
8193,TPTĐ 269,Khu nhà ở công nhân Lilama 18,Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Long B,108,Dương Đình Hội,Có,Đang khai thác,106.77967,10.82169,KnocnL18 108 DDH,57,,1,No,True
8194,TPTĐ 270,Khu nhà ở công nhân Lilama 18,Ô sơn,TP. Thủ Đức - KV2,Phường Phước Long B,139E-141,Dương Đình Hội,Có,Đang khai thác,106.779679,10.821881,KnocnL18 139E-141 DDH,,57,1,No,True
8195,TPTĐ 271,Trạm biến áp Bình Thái,Ô sơn,TP. Thủ Đức - KV3,Phường Trường Thọ,Kế 463,Nguyễn Văn Bá,Có,Đang khai thác,106.76639,10.83744,TbaBT K463 NVB,,"6, 29",2,No,True
8196,TPTĐ 272,Trạm biến áp Bình Thái,Ô sơn,TP. Thủ Đức - KV3,Phường Trường Thọ,Đối diện Trạm biến áp,Nguyễn Văn Bá,Có,Đang khai thác,106.7663,10.83706,TbaBT DdTba NVB,"6, 29",,2,No,True
3519,Q5 062,Trần Phú,Ô sơn,Quận 5,,467-469,Nguyễn Trãi,No,Đang khai thác,106.673014,10.755212,TP 467-469 NT,,1,1,No,False
3381,QTD 138,Trạm cầu vượt Linh Xuân,Trụ dừng,TP. Thủ Đức - KV3,Phường Linh Trung,1326-1328 (1129-1131),Kha Vạn Cân,No,Đang khai thác,106.763999,10.87135,TcvLX 1326-1328( KVC,93,,1,No,False
3406,Q12 141,Ngân hàng ACB,Trụ dừng,Quận 12,,90A,Nguyễn Văn Quá,No,Đang khai thác,106.627148,10.829908,NhA 90A NVQ,62,,1,No,False
2152,HBC 413,Bệnh viện Bình Chánh,Trụ dừng,Huyện Bình Chánh,Thị trấn Tân Túc,Đ/d SatraFood E9/8A-8C (Bệnh viện Bình Chánh Cũ),Nguyễn Hữu Trí,No,Đang khai thác,106.592746,10.696259,BvBC DSE(vBCC NHT,84,,1,No,False
2140,BX 72,Bến xe buýt Bình Khánh,Bến xe,Huyện Nhà Bè,,BẾN XE BUÝT BÌNH KHÁNH,Huỳnh Tấn Phát,No,Đang khai thác,106.766263,10.673856,BxbBK BXBBK HTP,20,20,2,Yes,False
4168,Q2 065,"176, Lê Văn Thịnh",Trụ dừng,TP. Thủ Đức - KV1,,176,Lê Văn Thịnh,No,Đang khai thác,106.768747,10.778574,"176,LVT 176 LVT",,29,1,No,False
3288,HBC 281,Coop mart Vĩnh Lộc B,Trụ dừng,Huyện Bình Chánh,Xã Phạm Văn Hai,1A24/2,Trần Văn Giàu,No,Đang khai thác,106.563392,10.76502,CmVLB 1A24/2 TVG,"73, 81",,2,No,False
1648,QBTH 096,Trường TH Nguyễn Đình Chiểu,Trụ dừng,Quận Bình Thạnh,,22-24,Lê Quang Định,No,Đang khai thác,106.698409,10.803546,TTNDC 22-24 LQD,146,,1,No,False
3641,HCC 008,Chùa Pháp Hạnh,Trụ dừng,Huyện Củ Chi,Xã Tân Phú Trung,444A,Quốc lộ 22,No,Đang khai thác,106.529269,10.944768,CPH 444A Ql22,74,,1,No,False
1509,Q9 074,Dốc xóm Bến,Trụ dừng,TP. Thủ Đức - KV2,,Đối diện Quán Nhà Quê,Lã Xuân Oai,No,Đang khai thác,106.799408,10.836178,DxB DdQNQ LXO,,"76, 141",2,No,False
671,HBC 264,Nguyễn Văn Long,Trụ dừng,Huyện Bình Chánh,,Đối diện Trường Quy Đức,Hương Lộ 11,No,Đang khai thác,106.644271,10.639399,NVL DdTQD HL11,9,,1,No,False
1727,QTP 120,UBND Quận Tân Phú,Trụ dừng,Quận Tân Phú,,Đối diện 65,Thoại Ngọc Hầu,No,Đang khai thác,106.637779,10.783206,UQTP Dd65 TNH,,62,1,No,False
819,HBC 030,Khu dân cư 13A,Trụ dừng,Huyện Bình Chánh,,Cột điện T146P (Cột điện 213),Nguyễn Văn Linh,No,Đang khai thác,106.637893,10.705109,Kdc13A CdT(d213) NVL,,102,1,No,False
866,Q7 084,Cầu Lý Phục Man,Trụ dừng,Quận 7,,636,Nguyễn Văn Linh,No,Đang khai thác,106.721508,10.742521,CLPM 636 NVL,102,,1,No,False
3908,HBC 319,Kênh 2,Trụ dừng,Huyện Bình Chánh,Xã Bình Lợi,Đ/d C5/178A (Đối diện Kênh 2),"Vườn Thơm, Bình Chánh",No,Đang khai thác,106.485704,10.75614,K2 DC(dK2) VTBC,,81,1,No,False
4019,BX27,Chợ Long Phước,Bến xe,TP. Thủ Đức - KV2,,ĐẦU BẾN CHỢ LONG PHƯỚC,Long Phước,No,Đang khai thác,106.85936,10.808298,CLP DBCLP LP,88,88,2,Yes,False
3452,QBT 161,Nhà thờ tin lành,Trụ dừng,Quận Bình Tân,,693,"Tỉnh lộ 10,Tân Tạo, Hồ Chí Minh, Việt Nam",No,Đang khai thác,106.611811,10.758058,"Nttl 693 Tl10,TanTHCMVN",,81,1,No,False
922,QGV 157,Nhà thờ Xóm Thuốc,Nhà chờ,Quận Gò Vấp,,190,Quang Trung,No,Đang khai thác,106.672606,10.829186,NtXT 190 QT,103,,1,No,False
1123,HNB 055,Ngã tư Long Hậu,Trụ dừng,Huyện Nhà Bè,,921,Nguyễn Văn Tạo,No,Đang khai thác,106.736104,10.631169,NtLH 921 NVT,,72,1,No,False
2780,Q12 084,Công viên Phần mềm Quang Trung,Nhà chờ,Quận 12,,Công viên phần mềm Quang Trung,Quốc lộ 1A,No,Đang khai thác,106.630935,10.852242,CvPmQT CvpmQT Ql1A,,62,1,No,False
3659,HHM 043,Doanh trại Quân Đội,Trụ dừng,Huyện Hóc Môn,Xã Tân Thới Nhì,48/10A,Quốc lộ 22,No,Đang khai thác,106.578358,10.896083,DtQD 48/10A Ql22,,74,1,No,False
4120,Q9 251,Chùa Kim Linh,Ô sơn,TP. Thủ Đức - KV2,,253,Tăng Nhơn Phú,No,Đang khai thác,106.781557,10.834607,CKL 253 TNP,,99,1,No,False
3334,HBC 048,Việt Cường Phát,Trụ dừng,Huyện Bình Chánh,,Cột điện T148P,Trần Đại Nghĩa,No,Đang khai thác,106.561552,10.733936,VCP CdT TDN,61,,1,No,False
688,HBC 240,Công ty Thông Hương,Ô sơn,Huyện Bình Chánh,,9/6B,Hương Lộ 11,No,Đang khai thác,106.598958,10.661831,CtTH 9/6B HL11,,9,1,No,False
1147,HNB 028,Nha khoa Khánh Minh,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,1901B,Huỳnh Tấn Phát,No,Đang khai thác,106.738785,10.6984,NkKM 1901B HTP,20,,1,No,False
1939,QBT 081,Thiên Phúc Học,Nhà chờ,Quận Bình Tân,Phường Bình Hưng Hoà B,734 (kế 738),Quốc lộ 1A,No,Đang khai thác,106.593697,10.781952,TPH 734(738) Ql1A,,151,1,No,False
154,Q11 014,Lê Đại Hành,Trụ dừng,Quận 11,,1007 (1029),Đường 3/2,No,Đang khai thác,106.656006,10.761562,LDH 1007( D3/2,103,62,2,Yes,False
1484,QTD 040,Chợ Bình Chiểu,Trụ dừng,TP. Thủ Đức - KV3,,961,Tỉnh lộ 43,No,Đang khai thác,106.730472,10.879025,CBC 961 Tl43,,141,1,No,False
1518,Q9 161,Chợ Long Trường,Trụ dừng,TP. Thủ Đức - KV2,,1497 (Đối diện Chợ Long Trường),Nguyễn Duy Trinh,No,Đang khai thác,106.821077,10.806213,CLT 1497(dCLT NDT,141,88,2,Yes,False
3991,Q2 005,Cầu Ông Tranh,Trụ dừng,TP. Thủ Đức - KV1,,Cột điện UEB33,Lương Định Của,No,Đang khai thác,106.741667,10.790099,COT CdU LDC,88,,1,No,False
184,QTB 125,Siêu thị Maximart Cộng Hòa,Nhà chờ,Quận Tân Bình,,Đối diện 58 (Siêu thị Maximart),Cộng Hòa,No,Đang khai thác,106.658819,10.800833,StMCH Dd58(tM CH,,4,1,No,False
2915,QTP 022,Trạm Đầu Tây Thạnh,Trụ dừng,Quận Tân Phú,Phường Tây Thạnh,389,Tây Thạnh,No,Đang khai thác,106.619434,10.809564,TDTT 389 TT,41,,1,No,False
3916,HBC 327,Cầu Rau Răm,Trụ dừng,Huyện Bình Chánh,Xã Bình Lợi,D6/643,"Vườn Thơm, Bình Chánh",No,Đang khai thác,106.512387,10.787026,CRR D VTBC,,81,1,No,False
3356,HBC 058,Đường số 5B,Nhà chờ,Huyện Bình Chánh,,B11/3B,Trần Đại Nghĩa,No,Đang khai thác,106.585434,10.728301,Ds5B B TDN,,61,1,No,False
3721,HBC 075,Đường dẫn Cao tốc,Ô sơn,Huyện Bình Chánh,,C2/17E,Bùi Thanh Khiết,No,Đang khai thác,106.576781,10.684162,DdCt C BTK,73,,1,No,False
826,HBC 035,Qua Quốc lộ 50,Trụ dừng,Huyện Bình Chánh,,Cột điện T232P (Cột điện 131),Nguyễn Văn Linh,No,Đang khai thác,106.656303,10.719436,QQl50 CdT(d131) NVL,,102,1,No,False
1538,Q9 110,Siêu thị Coopmart,Trụ dừng,TP. Thủ Đức - KV2,Phường Hiệp Phú,21 (17-19),Lê Văn Việt,No,Đang khai thác,106.775045,10.848411,StC 21( LVV,"57, 76, 141",,3,No,False
